"hosts.ID","inf.by","inf.time","out.time","active","p_max","t_incub"
"H-453","H-101",32,NA,1,0.65591393115343,6.62326529366231
"H-454","H-102",32,NA,1,0.816180543779397,4.25643023251512
"H-455","H-103",32,NA,1,0.955252668524516,4.69784824007114
"H-456","H-104",32,NA,1,0.874127273821497,2.20072957130822
"H-457","H-105",32,NA,1,0.776947371021935,6.27945309733944
"H-458","H-107",32,NA,1,0.595588874585219,4.4831030797395
"H-459","H-108",32,NA,1,0.871673748251754,4.16550469796088
"H-46","H-15",21,NA,1,0.472153253451292,4.98849112155917
"H-460","H-109",32,NA,1,0.557620061027405,2.91412505411756
"H-461","H-11",32,NA,1,0.629580187313599,5.98068620825707
"H-462","H-110",32,NA,1,0.853587984582815,5.21016028080189
"H-463","H-111",32,NA,1,0.747983091612552,4.35996361377137
"H-464","H-112",32,NA,1,0.967485571930605,3.19090799055518
"H-465","H-113",32,NA,1,0.791413519931203,4.88722709002635
"H-466","H-114",32,NA,1,0.742721580212087,3.56025201692895
"H-467","H-115",32,NA,1,0.619143246377802,5.41240886139261
"H-468","H-117",32,NA,1,0.748172069216573,4.42703309710139
"H-469","H-12",32,NA,1,0.930903097405863,3.98265779640088
"H-47","H-16",21,NA,1,0.731469786913499,5.40215617372756
"H-470","H-121",32,NA,1,0.723034524910867,5.34662962451528
"H-471","H-122",32,NA,1,0.825967455316201,4.20476276949095
"H-472","H-125",32,NA,1,0.641154978266256,5.15203225867844
"H-473","H-128",32,NA,1,0.918675143908769,4.86480772499348
"H-474","H-129",32,NA,1,0.732555327168923,5.49069058219717
"H-475","H-132",32,NA,1,0.909730796525317,3.95802831138094
"H-476","H-134",32,NA,1,0.77838714794866,3.27000926821394
"H-477","H-135",32,NA,1,0.728739264039679,3.54061908065198
"H-478","H-136",32,NA,1,0.521773915518632,4.5998189650009
"H-479","H-137",32,NA,1,0.724938893119348,5.98680059818166
"H-48","H-17",21,28,0,0.409007080473769,3.71000696193616
"H-480","H-138",32,NA,1,0.869038571177471,2.22628711267883
"H-481","H-14",32,NA,1,0.880241644154919,6.46646069724066
"H-482","H-142",32,NA,1,0.806603750385505,5.1282475414276
"H-483","H-143",32,NA,1,0.722662372441808,3.70137677439689
"H-484","H-148",32,NA,1,0.395642431071969,5.09257237315252
"H-485","H-149",32,NA,1,0.615144332087333,5.98862992490591
"H-486","H-150",32,NA,1,0.437534542654783,4.6760076977237
"H-487","H-155",32,NA,1,0.520770164074302,5.21900240076493
"H-488","H-165",32,NA,1,0.813358282229011,5.54978858207837
"H-489","H-17",32,NA,1,0.85235263318417,3.83539646569037
"H-49","H-7",21,NA,1,0.786448757420021,5.30942656239347
"H-490","H-170",32,NA,1,0.851156815069816,7.9250625621966
"H-491","H-172",32,NA,1,0.814217322220234,4.7001372083845
"H-492","H-175",32,NA,1,0.821633503649645,4.77051918703808
"H-493","H-180",32,NA,1,0.756153924783121,5.81118019695019
"H-494","H-181",32,NA,1,0.348865690594456,6.21510835056996
"H-495","H-186",32,NA,1,0.794542532133398,4.33387496059201
"H-496","H-19",32,NA,1,0.649559813471323,5.86375828648107
"H-497","H-20",32,NA,1,0.679824212694823,7.28120475647203
"H-498","H-200",32,NA,1,0.877988309732924,4.04928912796408
"H-499","H-204",32,NA,1,0.554935062212882,5.31532409496917
"H-5","H-1",10,NA,1,0.37030272749272,5.8946573458639
"H-50","H-8",21,NA,1,0.680632597320013,5.91163678625585
"H-500","H-215",32,NA,1,0.915070978029863,6.33933450349986
"H-501","H-22",32,NA,1,0.738468972631976,4.44244542009172
"H-502","H-24",32,NA,1,0.808246544399903,7.01851348839292
"H-503","H-25",32,NA,1,0.896551830516913,5.32553368599502
"H-504","H-27",32,NA,1,0.68483572426339,4.15633894381669
"H-505","H-29",32,NA,1,0.747113687684558,3.27395474489315
"H-506","H-3",32,NA,1,0.619545962745374,5.54035332999214
"H-507","H-30",32,NA,1,0.820587164591477,5.06258326592548
"H-508","H-32",32,NA,1,0.796818988110527,5.03339971219917
"H-509","H-34",32,NA,1,0.625877892193903,5.95036743995298
"H-51","H-1",22,NA,1,0.874424575938776,5.07502652722417
"H-510","H-35",32,NA,1,0.720534840594254,7.25228393160539
"H-511","H-37",32,NA,1,0.893697919702433,5.11114387402319
"H-512","H-4",32,NA,1,0.821005919258943,3.55059091457202
"H-513","H-41",32,NA,1,0.74815833096849,3.9342538214517
"H-514","H-45",32,NA,1,0.522036023042736,6.18141176317377
"H-515","H-46",32,NA,1,0.706464884911374,6.01877164840469
"H-516","H-49",32,NA,1,0.825647425380456,4.10025034124999
"H-517","H-52",32,NA,1,0.458166411559303,3.90478253980536
"H-518","H-53",32,NA,1,0.442000485010706,3.90936291367429
"H-519","H-57",32,34,0,0.798229888152428,7.43230093582929
"H-52","H-11",22,NA,1,0.750821042599244,6.32384797519633
"H-520","H-58",32,NA,1,0.554659410166474,5.45264143258618
"H-521","H-59",32,NA,1,0.898695733782083,5.52728252187717
"H-522","H-6",32,NA,1,0.663665264284192,4.83891586948451
"H-523","H-60",32,NA,1,0.515182946773377,4.19663485754674
"H-524","H-61",32,NA,1,0.849580922971587,4.60622925284992
"H-525","H-63",32,NA,1,0.881520949386656,5.6217534761878
"H-526","H-64",32,NA,1,0.852066564893158,4.75821859484985
"H-527","H-65",32,NA,1,0.727672578410394,4.19363003708576
"H-528","H-66",32,NA,1,0.297041021233118,5.84587068451615
"H-529","H-67",32,NA,1,0.558766049306015,4.28444626203083
"H-53","H-12",22,NA,1,0.886872235161751,6.4455758462101
"H-530","H-69",32,NA,1,0.844850697206351,3.55091450396626
"H-531","H-71",32,NA,1,0.690596680163615,3.07881575414686
"H-532","H-73",32,NA,1,0.577381080864575,5.29252429018941
"H-533","H-74",32,NA,1,0.82350609470084,3.25072808569961
"H-534","H-77",32,NA,1,0.360894115889049,5.44761105337182
"H-535","H-78",32,NA,1,0.350721130947964,6.86486413154692
"H-536","H-79",32,NA,1,0.940714019036992,6.03275117362223
"H-537","H-8",32,NA,1,0.800338908703694,4.39132417805148
"H-538","H-80",32,NA,1,0.583589557507761,5.21809259742969
"H-539","H-83",32,NA,1,0.412379427897027,5.05550079838004
"H-54","H-13",22,NA,1,0.58317981764102,5.62192367246931
"H-540","H-84",32,NA,1,0.82305061214089,7.56418959595475
"H-541","H-85",32,NA,1,0.677299089150684,6.52498437980164
"H-542","H-86",32,NA,1,0.813644915532079,5.46527125978574
"H-543","H-89",32,NA,1,0.660361774291139,6.22721954246268
"H-544","H-9",32,NA,1,0.599256366648828,5.13324071922314
"H-545","H-90",32,NA,1,0.869910187363646,3.65191811363819
"H-546","H-91",32,NA,1,0.815563881836221,4.10330560901767
"H-547","H-92",32,NA,1,0.883271179724266,5.00072784156949
"H-548","H-93",32,NA,1,0.531067757177296,5.03184092919393
"H-549","H-95",32,NA,1,0.860935378960896,5.29973104876614
"H-55","H-14",22,NA,1,0.846975647458808,4.69286325689301
"H-550","H-96",32,NA,1,0.813263993426636,4.241669470768
"H-551","H-97",32,NA,1,0.726699362204382,4.17339591333874
"H-552","H-1",33,NA,1,0.648845510026934,4.62460142570585
"H-553","H-101",33,NA,1,0.311616857962919,4.61549580373793
"H-554","H-102",33,NA,1,0.887378764997406,4.62518505837157
"H-555","H-104",33,NA,1,0.915267874299195,5.13097020839046
"H-556","H-105",33,NA,1,0.697726409548999,5.30742031244429
"H-557","H-107",33,NA,1,0.96559520697109,6.05740184085152
"H-558","H-108",33,NA,1,0.686231772100277,5.7305410531611
"H-559","H-109",33,NA,1,0.745132291701462,3.66211856388549
"H-56","H-15",22,NA,1,0.629256044144635,6.2724943634791
"H-560","H-11",33,NA,1,0.629710761827784,4.43661321451059
"H-561","H-110",33,NA,1,0.682044330869326,4.34195512524147
"H-562","H-111",33,NA,1,0.941656053164722,5.48742949176701
"H-563","H-113",33,NA,1,0.947187255916563,4.92537215977132
"H-564","H-114",33,NA,1,0.669127534588365,5.42798029653147
"H-565","H-115",33,NA,1,0.381224040530848,5.41972956398557
"H-566","H-117",33,NA,1,0.88560676202671,3.93942552738444
"H-567","H-12",33,NA,1,0.747995377632871,4.11925390110877
"H-568","H-120",33,NA,1,0.891146942308649,3.73228045474338
"H-569","H-122",33,NA,1,0.919260043501026,5.21435229157152
"H-57","H-21",22,NA,1,0.520892353742861,4.08900238075367
"H-570","H-123",33,NA,1,0.917593900759807,6.81152751127025
"H-571","H-124",33,NA,1,0.582663198572366,5.52637017285168
"H-572","H-125",33,NA,1,0.944674077320372,4.65735447637148
"H-573","H-126",33,NA,1,0.896415940475592,5.66530641598041
"H-574","H-127",33,NA,1,0.304584042997961,3.7365617049682
"H-575","H-129",33,NA,1,0.420515938338094,5.98342730798918
"H-576","H-132",33,NA,1,0.938773170458636,3.83848644246031
"H-577","H-133",33,NA,1,0.78785312281864,5.09971696249379
"H-578","H-134",33,NA,1,0.673230599147771,5.23127701728639
"H-579","H-135",33,NA,1,0.799163174563746,4.06532762472107
"H-58","H-3",22,NA,1,0.759189451320911,4.81428951067154
"H-580","H-137",33,NA,1,0.669783768040198,4.21762212180442
"H-581","H-138",33,NA,1,0.933742403550926,3.83837046201253
"H-582","H-139",33,NA,1,0.751009797403291,5.57043190576341
"H-583","H-14",33,NA,1,0.736430255350956,4.35242401327835
"H-584","H-141",33,NA,1,0.954260055914518,3.16442858656665
"H-585","H-142",33,NA,1,0.933681778803683,6.22232135558705
"H-586","H-143",33,NA,1,0.849159349201467,3.83039473429356
"H-587","H-146",33,NA,1,0.522447325027647,5.27478952669818
"H-588","H-147",33,NA,1,0.7991940319892,3.58879158317429
"H-589","H-15",33,NA,1,0.544389245336136,5.1829686455294
"H-59","H-6",22,NA,1,0.463859192583202,4.85152743176997
"H-590","H-150",33,NA,1,0.813603307083702,3.89339093945423
"H-591","H-155",33,NA,1,0.413156269498224,3.96298446045373
"H-592","H-156",33,NA,1,0.579945746724229,3.9510514553157
"H-593","H-157",33,NA,1,0.68638759284983,5.64544587556044
"H-594","H-162",33,NA,1,0.680911289481157,5.03943680139231
"H-595","H-163",33,NA,1,0.600503535344569,5.5412964797517
"H-596","H-165",33,NA,1,0.780158060815497,5.06544416652818
"H-597","H-167",33,NA,1,0.806421377007401,3.03129565548416
"H-598","H-17",33,NA,1,0.754034031321136,4.45003371530184
"H-599","H-170",33,NA,1,0.564373062618559,4.64955721751996
"H-6","H-2",12,NA,1,0.685590032558879,3.72053885974964
"H-60","H-7",22,NA,1,0.948782300510187,5.9843771733344
"H-600","H-171",33,NA,1,0.718938913070434,3.92708170501895
"H-601","H-172",33,NA,1,0.516987057193127,6.07330963136318
"H-602","H-175",33,NA,1,0.464603395175017,4.56312237986503
"H-603","H-179",33,NA,1,0.753176630170714,6.94199811022121
"H-604","H-182",33,NA,1,0.686465830549468,5.77624515522811
"H-605","H-185",33,NA,1,0.769667323819808,7.20290170732306
"H-606","H-186",33,NA,1,0.803404339490207,4.75687427158286
"H-607","H-187",33,NA,1,0.635584559161042,4.24972155607441
"H-608","H-189",33,NA,1,0.689331566214163,4.33685573734715
"H-609","H-19",33,NA,1,0.795189786962309,7.16287252605033
"H-61","H-1",23,35,0,0.722421198561543,5.0402028207655
"H-610","H-190",33,NA,1,0.585219469569893,4.93999424605719
"H-611","H-192",33,NA,1,0.635378987146466,6.10003089261311
"H-612","H-20",33,NA,1,0.618980565025096,4.14938645303498
"H-613","H-204",33,NA,1,0.739955423863812,5.24983193485842
"H-614","H-205",33,NA,1,0.873131596212054,4.55325075799186
"H-615","H-207",33,NA,1,0.50911119725428,3.9465128316788
"H-616","H-208",33,NA,1,0.649724788798087,5.16319926948292
"H-617","H-211",33,35,0,0.770387202848995,4.51987921581466
"H-618","H-212",33,NA,1,0.856006187012132,6.17355707662249
"H-619","H-213",33,NA,1,0.598836155912498,4.58744416940842
"H-62","H-11",23,NA,1,0.535358960778712,5.34805084688618
"H-620","H-215",33,NA,1,0.664187891720976,6.66953743616351
"H-621","H-216",33,NA,1,0.527776717918487,4.55363944807739
"H-622","H-218",33,NA,1,0.542370156062688,3.04780653316898
"H-623","H-22",33,NA,1,0.737671419840408,4.12099272627378
"H-624","H-221",33,NA,1,0.372877463236009,6.25354392934417
"H-625","H-226",33,NA,1,0.787388845629296,6.15067658133424
"H-626","H-227",33,NA,1,0.539969866877233,5.45550038835165
"H-627","H-228",33,NA,1,0.730213980048517,4.95328605737622
"H-628","H-242",33,NA,1,0.43751909535931,4.15510053004748
"H-629","H-247",33,NA,1,0.439366222514944,5.07140563074337
"H-63","H-12",23,NA,1,0.842347327422673,5.40900080536975
"H-630","H-25",33,NA,1,0.649742966029576,4.5382828333184
"H-631","H-252",33,NA,1,0.928543139984665,3.66252230286523
"H-632","H-257",33,NA,1,0.643535887130367,3.0744530422053
"H-633","H-266",33,NA,1,0.858664480253062,5.95172408272853
"H-634","H-27",33,NA,1,0.630564404582096,5.87754771233386
"H-635","H-274",33,NA,1,0.761935724813419,5.86934562374177
"H-636","H-275",33,NA,1,0.845655022129139,6.52515794997389
"H-637","H-28",33,NA,1,0.395648145093196,5.10863344772349
"H-638","H-3",33,NA,1,0.489526966401323,2.41344482320926
"H-639","H-30",33,NA,1,0.72526364733585,5.05281785312805
"H-64","H-14",23,NA,1,0.962352968460296,6.06472438597743
"H-640","H-32",33,NA,1,0.774989729352481,7.2573077142405
"H-641","H-35",33,NA,1,0.733354038144435,3.89959323642285
"H-642","H-36",33,NA,1,0.76593655609552,4.58623218990986
"H-643","H-37",33,NA,1,0.7348253152355,3.98111149575495
"H-644","H-38",33,NA,1,0.819288539637118,6.73497630165875
"H-645","H-4",33,NA,1,0.689698571492074,3.40816838439531
"H-646","H-40",33,NA,1,0.722489616913617,5.54706828532236
"H-647","H-41",33,NA,1,0.873992265313115,5.23276898424377
"H-648","H-42",33,NA,1,0.673562193868549,5.51745229549528
"H-649","H-43",33,NA,1,0.400176781606485,4.71370882880094
"H-65","H-17",23,NA,1,0.403375312733107,5.67976743269129
"H-650","H-45",33,NA,1,0.721569375063555,5.5476989240778
"H-651","H-46",33,NA,1,0.693470541178215,4.12742433922533
"H-652","H-49",33,NA,1,0.753412856559929,4.34685484415571
"H-653","H-5",33,NA,1,0.806473381713352,5.17871356273029
"H-654","H-50",33,NA,1,0.795663584903901,4.19579408449755
"H-655","H-51",33,NA,1,0.732226220405139,3.75308885773392
"H-656","H-52",33,NA,1,0.399684599305003,3.94193721895669
"H-657","H-53",33,NA,1,0.848690993634258,5.07719246177151
"H-658","H-55",33,NA,1,0.886566864906229,5.01827195546
"H-659","H-56",33,NA,1,0.618266378678995,6.49323512597319
"H-66","H-21",23,NA,1,0.810467458305088,3.16613633525626
"H-660","H-6",33,NA,1,0.560842854436333,5.40651496744692
"H-661","H-60",33,NA,1,0.942495664619152,5.26655051127937
"H-662","H-62",33,NA,1,0.613333175911803,5.88309838325886
"H-663","H-63",33,NA,1,0.74587124291242,6.40010867254922
"H-664","H-64",33,NA,1,0.57720975478165,4.91709879330448
"H-665","H-66",33,NA,1,0.411588172095076,4.46611272337886
"H-666","H-67",33,NA,1,0.726275589809244,5.47728481908453
"H-667","H-69",33,NA,1,0.763900745173201,5.38526495659397
"H-668","H-70",33,NA,1,0.735029877049001,4.81153890346614
"H-669","H-71",33,NA,1,0.570040588244197,5.48356356631195
"H-67","H-22",23,NA,1,0.871673006099778,5.92365807542752
"H-670","H-74",33,NA,1,0.791908835210032,5.58510896254619
"H-671","H-75",33,NA,1,0.880507177740688,5.24306810178702
"H-672","H-76",33,NA,1,0.943853336243416,5.74399042683808
"H-673","H-77",33,NA,1,0.744672374305758,5.45194429944729
"H-674","H-78",33,NA,1,0.77479229384464,5.34040204195737
"H-675","H-80",33,NA,1,0.57354355859474,3.49281635478358
"H-676","H-83",33,NA,1,0.694551438137506,5.04788913456913
"H-677","H-84",33,NA,1,0.873683948294434,2.95579951262443
"H-678","H-85",33,NA,1,0.369581479556888,6.74957908964371
"H-679","H-87",33,NA,1,0.960226169299793,5.58198191725783
"H-68","H-23",23,NA,1,0.722351472532251,5.12606757154988
"H-680","H-9",33,NA,1,0.916726965754534,4.31082417841116
"H-681","H-90",33,NA,1,0.766126287129475,4.47513699710123
"H-682","H-91",33,NA,1,0.772391984755149,4.72437594606452
"H-683","H-92",33,34,0,0.825073436012157,3.89414125290799
"H-684","H-93",33,NA,1,0.815291681235558,2.99485056837847
"H-685","H-94",33,NA,1,0.796049292856128,4.05766266094545
"H-686","H-95",33,NA,1,0.613341198263578,4.90935586182779
"H-687","H-96",33,NA,1,0.619954483097535,4.89514186463339
"H-688","H-97",33,NA,1,0.916174959020862,4.0876686894628
"H-689","H-98",33,NA,1,0.85479528506273,5.83187196993718
"H-69","H-25",23,NA,1,0.8934431716859,5.11442376431184
"H-690","H-99",33,NA,1,0.703298378119686,5.41774877783413
"H-691","H-1",34,NA,1,0.828857056729513,4.61937925229623
"H-692","H-100",34,NA,1,0.621617349334564,5.73929224833916
"H-693","H-102",34,NA,1,0.908463499971779,4.00460724306027
"H-694","H-103",34,NA,1,0.682273746051239,3.90462187707425
"H-695","H-104",34,NA,1,0.349605507449477,4.14441427618545
"H-696","H-105",34,NA,1,0.771369515026413,6.64613178743206
"H-697","H-107",34,NA,1,0.743796393122048,4.90415424839411
"H-698","H-108",34,NA,1,0.834939874126167,4.55355829290988
"H-699","H-109",34,NA,1,0.903997889815591,5.83723674199726
"H-7","H-1",13,NA,1,0.643350973522138,4.64547340103694
"H-70","H-28",23,NA,1,0.644211185548588,5.6643254462428
"H-700","H-111",34,NA,1,0.802399678400994,5.50348340740242
"H-701","H-114",34,NA,1,0.675479256627222,4.85563832308735
"H-702","H-115",34,NA,1,0.904309548091625,3.99221745514035
"H-703","H-116",34,NA,1,0.649099809020346,4.66683662816557
"H-704","H-12",34,NA,1,0.845555115926755,5.45484456907312
"H-705","H-121",34,NA,1,0.632322382771454,6.45206415406818
"H-706","H-122",34,NA,1,0.581405134643084,4.15397602066494
"H-707","H-124",34,NA,1,0.908951993796575,5.00421403519011
"H-708","H-125",34,NA,1,0.771037067298759,4.93958256004333
"H-709","H-126",34,NA,1,0.751034950065154,4.04928454418266
"H-71","H-3",23,NA,1,0.563098526104702,5.72606879283643
"H-710","H-127",34,NA,1,0.777654598200747,7.42379656924214
"H-711","H-129",34,NA,1,0.8509656006309,4.86129461177824
"H-712","H-130",34,NA,1,0.463336000885784,4.47580397075271
"H-713","H-131",34,NA,1,0.45172020604423,2.61661026473833
"H-714","H-132",34,NA,1,0.834200571806933,3.79478925915727
"H-715","H-133",34,NA,1,0.781616480422035,5.01129915667434
"H-716","H-134",34,NA,1,0.778366819163534,3.96226247735823
"H-717","H-136",34,NA,1,0.385441628964773,4.09161729471954
"H-718","H-137",34,NA,1,0.749615916771456,4.80061781454436
"H-719","H-138",34,NA,1,0.686032326666385,5.02531012860473
"H-72","H-4",23,28,0,0.882057654005242,6.47653316867615
"H-720","H-14",34,NA,1,0.753060952932108,4.97415641949351
"H-721","H-140",34,NA,1,0.877476817764324,5.08049708536898
"H-722","H-141",34,NA,1,0.630091231733556,6.37963602420463
"H-723","H-142",34,NA,1,0.448150758294887,6.16255758292557
"H-724","H-143",34,NA,1,0.544408667659825,3.51874682003725
"H-725","H-144",34,NA,1,0.242844957209856,4.16423143360519
"H-726","H-145",34,NA,1,0.762132513053886,3.72748936449839
"H-727","H-146",34,NA,1,0.636185200373863,4.31885331064252
"H-728","H-148",34,NA,1,0.663976614908759,5.45129091096418
"H-729","H-15",34,NA,1,0.470794197005673,6.08966539485453
"H-73","H-9",23,NA,1,0.593463747334859,4.40535945622722
"H-730","H-150",34,NA,1,0.886961212554376,4.49828913777874
"H-731","H-151",34,NA,1,0.649645851902089,5.35694796256331
"H-732","H-152",34,NA,1,0.727608345917525,2.37885064689218
"H-733","H-155",34,NA,1,0.735448279580356,5.99443664037957
"H-734","H-156",34,NA,1,0.856999056600362,5.00398767625562
"H-735","H-157",34,NA,1,0.81233619984752,6.31280673952259
"H-736","H-159",34,NA,1,0.692338999640266,4.22590505206886
"H-737","H-161",34,NA,1,0.573527306936123,4.40798645532759
"H-738","H-162",34,NA,1,0.826121783208916,4.70318724841265
"H-739","H-163",34,NA,1,0.9516551941474,4.01699675630223
"H-74","H-1",24,NA,1,0.941919230275669,5.15466713227202
"H-740","H-165",34,NA,1,0.391656777295498,5.59055025444971
"H-741","H-167",34,NA,1,0.769290263418176,6.88397018995717
"H-742","H-171",34,NA,1,0.732234557625252,4.54672077389875
"H-743","H-174",34,NA,1,0.884413747082996,4.49382000216081
"H-744","H-176",34,NA,1,0.503568543669203,4.04845292357448
"H-745","H-178",34,NA,1,0.861651124940333,4.54452917699899
"H-746","H-179",34,NA,1,0.470508044015176,5.59471313869975
"H-747","H-18",34,NA,1,0.885305181395055,3.71404257664514
"H-748","H-180",34,NA,1,0.812880138730861,4.76152136558938
"H-749","H-181",34,NA,1,0.824607618073541,4.97917880400154
"H-75","H-11",24,NA,1,0.706116116736016,5.36613495036893
"H-750","H-182",34,NA,1,0.742142255308179,4.40232221736764
"H-751","H-185",34,NA,1,0.875243635295921,5.03974701538353
"H-752","H-186",34,NA,1,0.616158407125446,2.48120417432477
"H-753","H-187",34,NA,1,0.488066105926199,3.89734520176327
"H-754","H-189",34,NA,1,0.720857907048037,5.95497505844842
"H-755","H-19",34,NA,1,0.647572300408485,5.31968265228353
"H-756","H-190",34,NA,1,0.848154694927182,4.19926451946125
"H-757","H-192",34,NA,1,0.294304244752365,4.84105078868583
"H-758","H-193",34,NA,1,0.666996598659584,3.80090339979419
"H-759","H-196",34,NA,1,0.787443368400637,4.65936562996823
"H-76","H-14",24,NA,1,0.486933451502301,4.26962701708546
"H-760","H-199",34,NA,1,0.811207518392745,6.36065280351998
"H-761","H-200",34,NA,1,0.962086372689494,4.50322873613864
"H-762","H-203",34,NA,1,0.746329443164606,3.9595138303982
"H-763","H-207",34,NA,1,0.868443634635843,4.17012989029217
"H-764","H-208",34,NA,1,0.565575212969169,4.22345561049971
"H-765","H-209",34,NA,1,0.726729985579518,4.6412671596057
"H-766","H-210",34,NA,1,0.663979283875374,5.00270234305922
"H-767","H-211",34,NA,1,0.500693895291369,4.01865820381327
"H-768","H-212",34,NA,1,0.565445943719258,5.07917486314618
"H-769","H-213",34,NA,1,0.435796350001382,5.39182503651045
"H-77","H-16",24,NA,1,0.681419306957267,4.99146015388778
"H-770","H-215",34,NA,1,0.465093322894688,4.57124659890277
"H-771","H-216",34,NA,1,0.598163122112116,6.04744739057594
"H-772","H-220",34,NA,1,0.580982221774065,4.30948628181091
"H-773","H-221",34,NA,1,0.615818495706488,6.05973734434339
"H-774","H-222",34,NA,1,0.619311424341054,4.32910165553962
"H-775","H-225",34,NA,1,0.772126921298717,6.63946869838032
"H-776","H-226",34,NA,1,0.556320266588558,4.61641613823953
"H-777","H-228",34,NA,1,0.860792530486742,5.8809653818852
"H-778","H-229",34,NA,1,0.927588645369949,5.62196181833438
"H-779","H-236",34,NA,1,0.763513731099686,3.04173526660367
"H-78","H-17",24,NA,1,0.861280364379002,4.24904410244706
"H-780","H-24",34,NA,1,0.818279201664049,4.71042976544903
"H-781","H-241",34,NA,1,0.761499224312955,4.61331469069528
"H-782","H-242",34,NA,1,0.882859846326245,4.89460161543121
"H-783","H-243",34,NA,1,0.425457585927354,5.04426071367937
"H-784","H-245",34,NA,1,0.831981692943626,4.39093440569241
"H-785","H-247",34,NA,1,0.280747239863194,5.35916579108502
"H-786","H-249",34,NA,1,0.875620374528877,5.32295060010062
"H-787","H-25",34,NA,1,0.888963845443205,6.35581529609202
"H-788","H-251",34,NA,1,0.921986982924458,4.1495738360989
"H-789","H-252",34,NA,1,0.791038236621222,6.06992762859056
"H-79","H-18",24,NA,1,0.868904268164478,5.69797566843656
"H-790","H-254",34,NA,1,0.932038420796716,4.60414267333464
"H-791","H-261",34,NA,1,0.984815020030019,6.0187118916115
"H-792","H-266",34,NA,1,0.303360562180889,5.80366709670416
"H-793","H-267",34,NA,1,0.673893147759849,6.00337734492281
"H-794","H-269",34,NA,1,0.857572718277358,4.78431320669532
"H-795","H-271",34,NA,1,0.513524073691113,6.88091978958551
"H-796","H-274",34,NA,1,0.860483825609424,3.69191158860991
"H-797","H-276",34,NA,1,0.86853893771183,5.0502371476186
"H-798","H-28",34,NA,1,0.352094464690712,5.84572346861678
"H-799","H-281",34,NA,1,0.749791392925626,4.62016141058858
"H-8","H-2",13,NA,1,0.793942064594165,5.75689842578302
"H-80","H-19",24,NA,1,0.858417336804368,4.83959940365787
"H-800","H-287",34,NA,1,0.481460471950107,4.71483111938963
"H-801","H-294",34,NA,1,0.677193456693743,3.79584855540457
"H-802","H-296",34,NA,1,0.591330912004627,4.87188647938199
"H-803","H-297",34,NA,1,0.55820489045702,3.81397649925312
"H-804","H-298",34,NA,1,0.350795972642117,4.22296847844866
"H-805","H-30",34,NA,1,0.893929833663717,4.88660611942775
"H-806","H-31",34,NA,1,0.690070298462761,3.89538310705207
"H-807","H-311",34,NA,1,0.96791200769955,5.73338415899438
"H-808","H-322",34,NA,1,0.805367268656085,4.95103392564466
"H-809","H-330",34,NA,1,0.888074964691657,5.36688794767206
"H-81","H-20",24,NA,1,0.350126350871509,4.72724412141163
"H-810","H-334",34,NA,1,0.813632827353389,3.94901496194848
"H-811","H-336",34,NA,1,0.672613412315043,4.82586805463641
"H-812","H-34",34,NA,1,0.713619190897526,5.04149208546359
"H-813","H-349",34,NA,1,0.869788302020156,4.03102591894546
"H-814","H-35",34,NA,1,0.508421589319639,4.20214835286472
"H-815","H-352",34,NA,1,0.355040432194131,6.22244799272272
"H-816","H-355",34,NA,1,0.808587119164879,7.13996116770387
"H-817","H-36",34,NA,1,0.939318927405561,6.24461534244786
"H-818","H-37",34,NA,1,0.729076683564903,3.90506161199608
"H-819","H-38",34,NA,1,0.683321954108136,5.50348067306334
"H-82","H-22",24,NA,1,0.548885132091719,4.58789882624633
"H-820","H-39",34,NA,1,0.759900294877511,4.02437310019369
"H-821","H-4",34,NA,1,0.636080922594035,5.71295462076918
"H-822","H-40",34,NA,1,0.93536821901882,6.35140443306485
"H-823","H-41",34,NA,1,0.854950041216727,3.01114162311972
"H-824","H-42",34,NA,1,0.679918834864033,4.86530769973747
"H-825","H-423",34,NA,1,0.60109031073833,5.96660072492895
"H-826","H-43",34,NA,1,0.769572837169254,6.45260755230992
"H-827","H-45",34,NA,1,0.982870696029255,4.88903291688645
"H-828","H-46",34,NA,1,0.859800066540793,7.12873284645085
"H-829","H-47",34,NA,1,0.631354627003965,5.81382083289007
"H-83","H-23",24,NA,1,0.650495932445368,6.23696056119411
"H-830","H-49",34,NA,1,0.60248081761559,6.50427640218536
"H-831","H-5",34,NA,1,0.851578989286967,4.49857717516976
"H-832","H-50",34,NA,1,0.456210805445782,5.54029951362249
"H-833","H-51",34,NA,1,0.881617567397531,4.35878633388045
"H-834","H-53",34,NA,1,0.818254623565758,2.8248290812856
"H-835","H-55",34,NA,1,0.744223517147499,5.06462694932345
"H-836","H-57",34,NA,1,0.758464926833216,3.2784358969049
"H-837","H-58",34,NA,1,0.710353646842827,5.59670657327335
"H-838","H-59",34,NA,1,0.695230762613405,5.29009106078959
"H-839","H-6",34,NA,1,0.576925451054625,4.59364299082859
"H-84","H-24",24,NA,1,0.646004525866075,6.3642204408528
"H-840","H-60",34,NA,1,0.682497764797806,5.0604764151106
"H-841","H-61",34,NA,1,0.768967465906199,3.04642702200083
"H-842","H-63",34,NA,1,0.597649105268636,6.37478251556335
"H-843","H-64",34,NA,1,0.732502532947902,4.91030145383644
"H-844","H-66",34,NA,1,0.962294041791865,6.83846428663576
"H-845","H-67",34,NA,1,0.82535689223659,5.29807335532359
